Adresse,Inhaltstyp,Status-Code,Status,Indexierbarkeit,Indexierbarkeitsstatus,Titel 1,Länge von Titel 1,Pixelbreite von Titel 1,Meta Description 1,Länge von Meta Description 1,Pixelbreite von Meta Description 1,Meta Keywords 1,Länge der Meta Keywords 1,H1-1,Länge von H1-1,H2-1,Länge von H2-1,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical-Linkelement 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml-Linkelement,Größe (Bytes),Übertragen (Bytes),Total Transferred (bytes),CO₂ (mg),CO2-Bewertung,Wortanzahl,Sätze zählen,Durchschnittliche Wörter pro Satz,Flesch Reading Ease-Punktzahl,Lesbarkeit,Textanteil,Crawltiefe,Ordnertiefe,Link Score,Inlinks,Einzigartige Inlinks,Einzigartige JS-Inlinks,% von Gesamt,Outlinks,Einzigartige Outlinks,Einzigartige JS-Outlinks,Externe Outlinks,Einzigartige externe Outlinks,Einzigartige externe JS-Outlinks,Engste Ähnlichkeitsübereinstimmung,Anzahl der Nahduplikate,Rechtschreibfehler,Grammatikfehler,Hash,Antwortzeit,Last Modified,Umleitungs-URL,Umleitungs-Typ,Cookies,Language,HTTP-Version,Klicks,Impressionen,CTR,Position,Performance Score,First Contentful Paint-Zeit (ms),Speed Index-Zeit (ms),Largest Contentful Paint-Zeit (ms),Time to Interactive (ms),Total Blocking Time (ms),Cumulative Layout Shift,Größenersparnis insgesamt (Bytes),Zeitersparnis insgesamt (ms),Anfragen insgesamt,Gesamtgröße der Seite (Bytes),HTML-Größe (Bytes),HTML-Anzahl,Bild-Größe (Bytes),Bild-Anzahl,CSS-Größe (Bytes),CSS-Anzahl,JavaScript-Größe (Bytes),JavaScript-Anzahl,Schriftart-Größe (Bytes),Schriftart-Anzahl,Medien-Größe (Bytes),Medien-Anzahl,Andere-Größe (Bytes),Andere-Anzahl,Drittanbieter-Größe (Bytes),Drittanbieter-Anzahl,Core Web Vitals-Bewertung,CrUX Largest Contentful Paint-Zeit (ms),CrUX Interaction to Next Paint (ms),CrUX Cumulative Layout Shift,CrUX First Contentful Paint-Zeit (ms),CrUX First Input Delay-Zeit (ms),Ersparnis durch die Eliminierung von Render-Blocking-Ressourcen (ms),Ersparnis durch späteres Laden nicht sichtbarer Bilder (ms),Ersparnis durch die effiziente Komprimierung von Bildern (ms),Ersparnis durch die Speicherung von Bildern in der richtigen Größe (ms),Ersparnis durch die Minimierung von CSS (ms),Ersparnis durch die Minimierung von JavaScript (ms),Reduzieren Sie ungenutzte CSS-Einsparungen (ms),Reduzieren Sie ungenutzte JavaScript-Einsparungen (ms),Ersparnis durch die Bereitstellung von Bildern in Next-Gen-Formaten (ms),Ersparnis durch die Aktivierung der Textkomprimierung (ms),Ersparnis durch Vorabverbindung zu erforderlichen Quellen (ms),Server-Reaktionszeiten (TTFB) (ms),Ersparnis durch Vermeidung mehrfacher Seitenumleitungen (ms),Ersparnis durch Vorabladung wichtiger Anforderungen (ms),Ersparnis durch Verwendung von Videoformaten für animierte Inhalte (ms),Gesamteinsparung bei der Bildoptimierung (ms),Vermeiden Sie die Bereitstellung von altem JavaScript für moderne Browser-Einsparungen (ms),Bildelemente haben keine explizite Breite und Höhe,Vermeiden Sie große Layoutverschiebungen,Viewport,Tippziele,Inhaltsbreite,Schriftanzeigegröße,Alternativer Mobil-Link,Kodierte Adresse der URL,Crawlzeitstempel
https://www.campixx.de/tools/ahrefs/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Ahrefs | Erfahrungen, Preise & Features | CAMPIXX",49,447,"Welche Vorteile bietet das Ahrefs SEO Tool für die Suchmaschinenoptimierung. Erfahrungen, Preise und Features",109,717,,,Ahrefs,6,SEO-Tool,8,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/ahrefs/,,,,,,891158,137687,137687,"42,326",,2371,412,"5,755","46,138",Schwer,"2,025",3,2,1,51,23,0,"1,150",111,58,0,10,10,0,,,,,b18316ba52954b987fa0d98b011aebb0,"3,122","Wed, 29 May 2024 08:15:06 GMT",,,,de-DE,1.1,0,123,"0,00%",27,34,"2997,004","6269,695","15527,873","28007,205","5953,997","0,000",1680217,6074,156,3926941,209029,3,174907,18,88506,3,2566218,79,611248,35,0,0,277033,18,2563391,56,,,,,,,1284,0,0,0,0,0,0,3640,100,750,0,0,0,,0,100,300,,,100,100,,,,https://www.campixx.de/tools/ahrefs/,2024-05-30 20:12:00
https://www.campixx.de/vertrieb-verkauf/sales-first-marketing-second/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Sales first, Marketing second | Barbara Lampl | CAMPIXX",55,503,"Sales first, Marketing second. Im Rahmen des 2. ODC-Days spricht Barbara Lampl darüber warum Sales wichtiger als Marketing sind.",128,842,,,"Sales first, Marketing second | Barbara Lampl",45,"Sales first, Marketing second | Barbara Lampl",45,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/vertrieb-verkauf/sales-first-marketing-second/,,,,,,764521,122128,122128,"37,543",,278,99,"2,808","49,696",Schwer,"0,306",3,2,1,10,3,0,"0,150",72,37,0,9,8,0,,,,,afba9013be14b572b8d3f87470e10b1b,"0,115","Wed, 29 May 2024 07:27:48 GMT",,,,de-DE,1.1,0,123,"0,00%",11,42,"2733,007","4275,086","14618,722","16967,273","1554,000","0,000",1051303,6224,122,2554270,155311,2,199377,17,40111,2,1572297,70,356329,21,0,0,230845,10,1465576,35,,,,,,,1214,0,0,0,0,0,150,3810,150,900,0,0,0,,0,150,0,,,100,100,,,,https://www.campixx.de/vertrieb-verkauf/sales-first-marketing-second/,2024-05-30 20:08:47
https://www.campixx.de/technisches-seo/ergebnisse-aus-10k-produkttexten-kai-hedemann/,text/html; charset=UTF-8,200,OK,Indexierbar,,"10k Produkttexte: Ergebnisse, Erfolge & Fuck ups | Kai Hedemann | CAMPIXX",73,679,"Kai Hedemann präsentiert dir in dieser Session Ergebnisse, Erfolge aber auch Fuckups aus 10k Produkttexten.",107,695,,,Ergebnisse aus 10k Produkttexten | Kai Hedemann,47,Ergebnisse aus 10k Produkttexten | Kai Hedemann,47,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/technisches-seo/ergebnisse-aus-10k-produkttexten-kai-hedemann/,,,,,,767891,122762,122762,"37,738",,391,115,"3,400","47,815",Schwer,"0,413",3,2,1,14,5,0,"0,250",72,37,0,9,8,0,,,,,9c8f1ead61d484285d81446d62948896,"0,104","Thu, 30 May 2024 17:08:07 GMT",,,,de-DE,1.1,0,122,"0,00%",19,44,"2773,005","5712,118","5219,708","16845,178","1996,000","0,000",1050490,2207,119,2551571,155213,2,199377,15,40111,2,1569687,69,356330,21,0,0,230853,10,1464769,33,,,,,,,1107,0,0,0,0,0,0,150,70,0,0,880,0,,0,70,0,,,100,100,,,,https://www.campixx.de/technisches-seo/ergebnisse-aus-10k-produkttexten-kai-hedemann/,2024-05-30 20:15:03
https://www.campixx.de/speaker/anna-pianka/,text/html; charset=UTF-8,200,OK,Indexierbar,,ANNA PIANKA | Speakerin @ CAMPIXX,33,347,Die Linkbuilding-Expertin Anna Pianka arbeitet bei der SEO Agentur ABAKUS Internet Marketing GmbH als Abteilungsleiterin des SEO OffPage Teams. ,144,946,,,ANNA PIANKA,11,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/anna-pianka/,,,,,,780270,124588,124588,"38,299",,286,90,"3,178","45,650",Schwer,"0,313",2,2,1,7,3,0,"0,150",70,36,0,12,12,0,,,,,2a17583bdaca5c130069778dd6b68555,"0,104","Thu, 30 May 2024 17:05:59 GMT",,,,de-DE,1.1,0,122,"0,00%",66,35,"2763,012","6595,303","11962,037","18465,234","3636,500","0,000",1198096,6105,119,2765523,158735,2,407491,15,40110,2,1572030,69,356330,21,0,0,230827,10,1465962,34,,,,,,,1067,0,0,0,0,0,0,2660,310,1010,0,1058,0,,0,310,0,,,100,100,,,,https://www.campixx.de/speaker/anna-pianka/,2024-05-30 20:02:15
https://campixx.de/speaker/jens-fauldrath/,text/html; charset=UTF-8,301,Moved Permanently,Nicht indexierbar,Umgeleitet,,0,0,,0,0,,,,0,,0,,,,,,,,,,0,0,0,"0,000",,0,,,,,"0,000",3,2,,2,2,0,"0,100",0,0,0,0,0,0,,,,,,"0,527",,https://www.campixx.de/speaker/jens-fauldrath/,HTTP-Umleitung,,,1.1,1,121,"0,80%",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://campixx.de/speaker/jens-fauldrath/,2024-05-30 20:17:59
https://www.campixx.de/speaker/julian-cordes/,text/html; charset=UTF-8,200,OK,Indexierbar,,JULIAN CORDES | Speaker @ CAMPIXX,33,347,Nach kurzer Zeit bei einer Hamburger SEO Agentur war Julian Cordes 10 Jahre bei der Otto Group und hat dort zunächst 7 Jahre die nationalen und,143,930,,,JULIAN CORDES,13,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/julian-cordes/,,,,,,766601,122741,122741,"37,731",,241,84,"2,869","48,413",Schwer,"0,273",2,2,1,6,2,0,"0,100",69,35,0,11,11,0,,,,,bcb6dea3385b9da74c0ae6f3ea2c0c79,"7,145","Thu, 30 May 2024 17:03:01 GMT",,,,de-DE,1.1,0,121,"0,00%",10,36,"2775,009","6220,172","9858,026","17471,527","2732,500","0,000",1186351,4658,116,2740641,154924,2,389588,14,40111,2,1568861,67,356330,21,0,0,230827,10,1466817,34,,,,,,,1112,0,0,0,0,0,0,1480,310,860,0,896,0,,0,310,0,,,100,100,,,,https://www.campixx.de/speaker/julian-cordes/,2024-05-30 20:02:20
https://www.campixx.de/suchmaschinenoptimierung/e-e-a-t-this-500-mehr-non-paid-branded-traffic-jonas-weber-michael-schwarz/,text/html; charset=UTF-8,200,OK,Indexierbar,,E-E-A-T this: 500% mehr non-paid branded traffic | Jonas Weber | CAMPIXX,72,660,E-E-A-T und warum dies für deine Google Reputation so wichtig ist. Einen großen Fehler machen aus SEO Perspektive die meisten Unternehmen und die la,148,974,,,E-E-A-T this: 500% mehr non-paid branded traffic | Jonas Weber & Michael Schwarz,80,E-E-A-T this: 500% mehr non-paid branded traffic | Jonas Weber & Michael Schwarz,80,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/suchmaschinenoptimierung/e-e-a-t-this-500-mehr-non-paid-branded-traffic-jonas-weber-michael-schwarz/,,,,,,766576,122484,122484,"37,652",,303,103,"2,942","51,402",Relativ schwer,"0,329",2,2,2,20,8,0,"0,400",73,38,0,8,7,0,,,,,ae0b7732dd6711c3dedbc4ba5534ced7,"0,116","Wed, 29 May 2024 07:56:57 GMT",,,,de-DE,1.1,0,121,"0,00%",65,41,"2780,003","4389,221","14366,711","16926,463","1679,000","0,000",1047652,5912,121,2552035,154745,2,199379,17,40110,2,1570614,69,356330,21,0,0,230857,10,1464568,35,,,,,,,1252,0,0,300,0,0,0,3460,150,750,0,0,0,,0,450,0,,,100,100,,,,https://www.campixx.de/suchmaschinenoptimierung/e-e-a-t-this-500-mehr-non-paid-branded-traffic-jonas-weber-michael-schwarz/,2024-05-30 19:55:56
https://www.campixx.de/marketing-events/marketing-festival-events/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Beliebte Marketing Festival Events, Konferenzen, Messen in 2024 | CAMPIXX",73,675,"Die wichtigsten und besten Marketing Festival Events, Konferenzen und Messen für dich im Jahr 2024 | Infos, Videos, Bilder & Erfahrungen!",137,877,,,"Die besten Marketing Festival Konferenzen, Events & Messen",58,"Die besten Marketing Festival Konferenzen, Events & Messen",58,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/marketing-events/marketing-festival-events/,,,,,,776440,123115,123115,"37,846",,566,156,"3,628","17,511",Sehr schwer,"0,657",2,2,1,16,12,0,"0,600",100,50,0,5,5,0,,,,,db70e271dd43466fe75601e7c8bbc4ba,"0,102","Wed, 29 May 2024 08:01:14 GMT",,,,de-DE,1.1,0,121,"0,00%",42,38,"2703,008","5308,116","10471,036","18017,043","2536,996","0,000",1064327,3842,123,2714852,155468,2,244188,12,40109,2,1571905,69,472029,27,0,0,231153,11,1467707,33,,,,,,,1172,0,0,300,0,0,0,1470,0,900,0,0,0,,0,300,0,,,100,100,,,,https://www.campixx.de/marketing-events/marketing-festival-events/,2024-05-30 20:04:08
https://www.campixx.de/growth-hacking/,text/html; charset=UTF-8,200,OK,Indexierbar,,Growth-Hacking | Schnell lernen! | CAMPIXX,42,388,Darauf solltest du beim Growth-Hacking achten ✓ Lern-Videos ✓ Sessions & Live-Streams ✓,87,569,,,GROWTH-HACKING,14,"1. Hey, weißt du eigentlich, was mit Growth-Hacking gemeint ist?",64,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/growth-hacking/,,,,,,766628,122908,122908,"37,782",,353,104,"3,394","51,925",Relativ schwer,"0,380",2,1,2,10,6,0,"0,300",72,36,0,7,6,0,,,,,8a7fa113c4ed3643fd76eb417efee2f6,"3,115","Wed, 29 May 2024 08:04:26 GMT",,,,de-DE,1.1,0,121,"0,00%",23,35,"2850,006","7062,009","16677,523","18342,648","2645,000","0,000",1794747,6824,130,3075010,155247,2,528761,14,40110,2,1586195,72,533862,30,0,0,230835,10,1467162,35,,,,,,,1278,0,0,0,0,0,150,3690,70,600,0,1036,0,,0,70,0,,,100,100,,,,https://www.campixx.de/growth-hacking/,2024-05-30 20:03:08
https://www.campixx.de/campixx/programm/,text/html; charset=UTF-8,200,OK,Indexierbar,,Programm | CAMPIXX 2024 | SEO & Content Marketing Konferenz Festival,68,652,Das Programm der SEO & Content Marketing Konferenz | Seit 2009 | Indoor & Outdoor Festival Camp | Berlin | BB,109,706,,,PROGRAMM,8,LIVE . EVENTS . IN PERSON . EVENTS . LIVE,41,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/campixx/programm/,,,,,,1742544,204652,204652,"62,911",,9172,2103,"4,361","54,921",Relativ schwer,"3,918",2,2,3,12,6,0,"0,300",98,42,0,38,38,0,,,,,d4caccc1c55df8e7e3b6c0bc773ea9e2,"0,112","Thu, 30 May 2024 10:45:00 GMT",,,,de-DE,1.1,0,121,"0,00%",56,38,"3266,001","4353,206","7243,004","19129,424","3458,350","0,001",881244,1631,140,2884076,236797,2,187482,19,40109,2,1610451,71,578459,33,0,2,230778,11,1464856,40,,,,,,,1261,0,0,0,0,0,0,370,0,0,0,0,0,,0,0,0,,,100,100,,,,https://www.campixx.de/campixx/programm/,2024-05-30 19:58:13
https://www.campixx.de/magazin/nachhaltigkeitsziele-unternehmen/,text/html; charset=UTF-8,200,OK,Indexierbar,,Nachhaltigkeitsziele für Unternehmen | CAMPIXX,46,434,"Sich als Unternehmen Nachhaltigkeitsziele zu setzen und diese ernsthaft zu verfolgen, kann einen erheblichen Beitrag zum Thema Purpose leisten.",143,933,,,Nachhaltigkeitsziele für Unternehmen,36,Jobs: Aus dem Angebotsmarkt wurde ein Nachfragemarkt,52,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/magazin/nachhaltigkeitsziele-unternehmen/,,,,,,798199,128755,128755,"39,580",,1155,227,"5,088","56,788",Relativ schwer,"1,073",2,2,4,9,3,0,"0,150",70,35,0,12,10,0,,,,,e1bede10f904d8518476593b776c6649,"0,123","Wed, 29 May 2024 08:02:00 GMT",,,,de-DE,1.1,3,120,"2,50%",9,40,"2644,005","4743,043","11875,035","18062,820","2449,998","0,000",1126680,5126,127,2729003,161155,2,312012,20,40111,2,1570672,69,414215,24,0,0,230838,10,1464814,36,,,,,,,1086,0,0,0,0,0,0,2940,0,900,0,0,0,,0,0,200,,,100,100,,,,https://www.campixx.de/magazin/nachhaltigkeitsziele-unternehmen/,2024-05-30 19:55:46
https://tickets.campixx.de/purpose-2024/,text/html; charset=utf-8,200,OK,Indexierbar,,PUR:POSE 2024,13,142,,0,0,,,PUR:POSE 2024 4.–5. November 2024,33,PUR:POSE 2024,13,,,,,,,,,,19261,19261,19261,"5,921",,341,88,"3,875","60,992",Normal,"13,704",3,1,1,7,5,0,"0,250",10,6,0,0,0,0,,,,,4d347c84432727bacf352971a51fc194,"0,211",,,,,de-de,1.1,0,120,"0,00%",31,63,"3305,021","3305,021","4984,032","7799,027","453,500","0,026",880848,5795,22,1068189,21131,1,335604,6,46337,2,459488,6,205629,5,0,0,0,2,1047058,19,,,,,,,2204,0,0,930,0,0,300,600,1530,150,0,81,0,,0,2460,0,1 resource found,,100,0,,,,https://tickets.campixx.de/purpose-2024/,2024-05-30 20:07:53
https://www.campixx.de/tools/blinkist/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Blinkist | Erfahrungen, Preise & Features | CAMPIXX",51,454,"Welche Vorteile bietet das Blinkist E-Learning Tool? Erfahrungen, Preise und Features",85,539,,,Blinkist,8,E-Learning Tools,16,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/blinkist/,,,,,,951587,152982,152982,"47,027",,1782,312,"5,712","52,822",Relativ schwer,"1,388",3,2,1,7,2,0,"0,100",74,39,0,10,10,0,,,,,79a695047fd6e943d475b2818d7e9b6f,"7,135","Wed, 29 May 2024 08:16:02 GMT",,,,de-DE,1.1,0,119,"0,00%",33,33,"2828,667","7268,692","16363,201","27542,275","4444,944","0,001",1685848,7446,153,3938980,224907,3,176362,18,88508,3,2560948,76,611250,35,0,0,277005,18,2563635,56,,,,,,,1153,0,0,300,0,0,0,3800,300,750,0,993,0,,0,600,150,,,100,100,,,,https://www.campixx.de/tools/blinkist/,2024-05-30 20:09:25
https://www.campixx.de/verzeichnis/designenergie-gmbh-co-kg/,text/html; charset=UTF-8,200,OK,Indexierbar,,designenergie gmbh & co. kg | Werbung Agentur | CAMPIXX,55,526,"wir sind die full-service werbeagentur designenergie – wir machen werbung, die sich gut anfühlt Wir kommen aus Dörentrup im schönen Kreis Lippe und arbeiten bundesweit für mittelständische Unternehmen aus Handwerk, Industrie, Dienstleistung und für Organisationen und Vereine. Wir realisieren Webseiten, Drucksachen, bringen Sie bei google nach vorne und erarbeiten Marketing- und Werbestrategien. Unser Motto: werbung,",419,2734,,,designenergie gmbh & co. kg,27,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/designenergie-gmbh-co-kg/,,,,,,796826,129231,129231,"39,726",,342,121,"2,826","49,608",Schwer,"0,383",3,2,1,8,4,0,"0,200",74,38,0,9,8,0,,,,,543d58b872eb5d1a0b6051511bcb76ae,"0,102","Thu, 30 May 2024 17:10:42 GMT",,,,de-DE,1.1,0,119,"0,00%",62,33,"2771,004","8480,276","14115,524","20075,564","2801,000","0,001",1010892,6184,171,3087870,161849,2,298063,47,44332,4,1666927,74,681083,31,0,0,235616,13,1728210,76,,,,,,,1232,0,0,0,0,0,0,2950,0,900,0,1102,0,,0,0,0,,,100,100,,,,https://www.campixx.de/verzeichnis/designenergie-gmbh-co-kg/,2024-05-30 20:19:32
https://www.campixx.de/tools/agentur-management-tools/,text/html; charset=UTF-8,200,OK,Indexierbar,,Agentur Management Tools | Überblick | Tests | Erfahrungen | CAMPIXX,68,633,"Überblick über Agentur Management Tools, mit denen dein Erfolg gezielt unterstützt werden kann. Mehr Überblick auf dem Weg zum Marketing Erfolg.",144,954,,,Agentur ManagEment Tools,24,Social Media,12,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/agentur-management-tools/,,,,,,827829,125962,125962,"38,721",,691,185,"3,735","38,007",Schwer,"0,683",2,2,2,53,40,0,"2,000",97,49,0,15,10,0,,,,,1fb8478b053691cae2125804d5a6390e,"0,116","Wed, 29 May 2024 08:01:40 GMT",,,,de-DE,1.1,0,119,"0,00%",10,44,"2748,001","4002,137","5776,003","17514,834","2126,499","0,000",1028614,1870,120,2631158,158464,2,218310,15,40111,2,1568884,67,414546,24,0,0,230843,10,1467151,36,,,,,,,1190,0,0,0,0,0,0,680,0,0,0,0,0,,0,0,0,,,100,100,,,,https://www.campixx.de/tools/agentur-management-tools/,2024-05-30 20:05:34
https://campixx.de/speaker/martin-witte/,text/html; charset=UTF-8,301,Moved Permanently,Nicht indexierbar,Umgeleitet,,0,0,,0,0,,,,0,,0,,,,,,,,,,0,0,0,"0,000",,0,,,,,"0,000",3,2,,2,2,0,"0,100",0,0,0,0,0,0,,,,,,"0,523",,https://www.campixx.de/speaker/martin-witte/,HTTP-Umleitung,,,1.1,2,118,"1,70%",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://campixx.de/speaker/martin-witte/,2024-05-30 20:17:59
https://www.campixx.de/verzeichnis/hagenhoff-werbeagentur-gmbh-co-kg/,text/html; charset=UTF-8,200,OK,Indexierbar,,Hagenhoff Werbeagentur GmbH & Co. KG | SEO Agentur | CAMPIXX,60,596,"Die Werbeagentur in Osnabrück: So sind wir. Klare Beratung. Starke Kreation. Seit 1990. Ende 2020 feiert die Hagenhoff Werbeagentur das 30-jährige Agenturjubiläum. Seit 1990 engagieren wir uns für „Klare Beratung. Starke Kreation.“ Mittelständler mit bis zu einer Milliarde Euro Umsatz vertrauen uns ebenso wie lokale Einzelhändler, kommunale Institutionen, Non-Profit-Organisationen oder die Politik. 15 erfahrene Berater",422,2683,,,Hagenhoff Werbeagentur GmbH & Co. KG,36,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/hagenhoff-werbeagentur-gmbh-co-kg/,,,,,,802218,130849,130849,"40,224",,533,184,"2,897","62,472",Normal,"0,527",4,2,1,9,4,0,"0,200",75,38,0,8,7,0,,,,,7b4899d154b4e96eb60b28eb71bef59e,"3,117","Wed, 29 May 2024 07:30:33 GMT",,,,de-DE,1.1,1,118,"0,80%",22,37,"2802,005","6368,256","13351,030","19246,369","2203,500","0,001",1062062,4850,169,3152759,164294,2,420685,49,44331,4,1664588,73,623200,28,0,0,235661,13,1856670,79,,,,,,,1270,0,0,140,0,0,0,2550,140,750,0,0,0,,0,280,0,,,100,0,,,,https://www.campixx.de/verzeichnis/hagenhoff-werbeagentur-gmbh-co-kg/,2024-05-30 20:26:33
https://www.campixx.de/speaker/christoph-baur/,text/html; charset=UTF-8,200,OK,Indexierbar,,CHRISTOPH BAUR | Speaker @ CAMPIXX,34,366,Christoph Baur ist Jahrgang 1984 und hat Wirtschafts-informatik an der Hochschule Augsburg studiert. Bereits seit 2002 beschäftigt er sich mit den Th,149,951,,,CHRISTOPH BAUR,14,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/christoph-baur/,,,,,,767328,123052,123052,"37,827",,311,94,"3,309","53,047",Relativ schwer,"0,339",2,2,1,6,2,0,"0,100",70,36,0,12,12,0,,,,,33fdaa0155738c0fdb7d8edf5dee18b4,"7,163","Thu, 30 May 2024 17:02:42 GMT",,,,de-DE,1.1,0,118,"0,00%",44,38,"2759,001","6394,791","10835,005","17105,955","1589,000","0,000",1174559,6069,115,2727338,155367,2,378322,14,40110,2,1566381,66,356328,21,0,0,230830,10,1464464,33,,,,,,,1253,0,0,0,0,0,0,2660,310,750,0,946,0,,0,310,150,,,100,100,,,,https://www.campixx.de/speaker/christoph-baur/,2024-05-30 19:58:56
https://www.campixx.de/verzeichnis/seo-leopard-e-k/,text/html; charset=UTF-8,200,OK,Indexierbar,,seo-leopard e.K. | SEO Agentur | CAMPIXX,40,370,"Internetagentur seo-leopard e.K. ist spezialisiert auf SEO, SEA/ SEM, Online-Marketing und Responsive-Webdesign seit 2013. Wir setzen für Unternehmen gezielt Conversion-Optimierung ein, damit Neukunden gewonnen werden oder Sales im Online-Shop generiert werden. Im Online-Marketing legen wir besonders Wert auf eine saubere & nachhaltige Suchmaschinenoptimierung, sowie zielgruppengerechtes Suchmaschinenmarketing, damit die Sichtbarkeit von Webseiten oder Online-Shops stetig für",480,3180,,,seo-leopard e.K.,16,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/seo-leopard-e-k/,,,,,,800335,129789,129789,"39,898",,364,150,"2,427","53,533",Relativ schwer,"0,394",4,2,1,9,4,0,"0,200",75,38,0,10,9,0,,,,,932afc78a17a4054894dd0ef4a17b8fb,"0,117","Thu, 30 May 2024 17:13:04 GMT",,,,de-DE,1.1,1,117,"0,90%",16,35,"2716,005","8189,814","14273,729","19244,373","2036,499","0,001",1011112,6441,167,3034942,162230,2,301611,45,44334,4,1666964,74,623200,28,0,0,236603,14,1717965,75,,,,,,,1218,0,0,0,0,0,0,2850,0,1050,0,1023,0,,0,0,300,,,100,100,,,,https://www.campixx.de/verzeichnis/seo-leopard-e-k/,2024-05-30 20:26:38
https://www.campixx.de/speaker/tino-schade/,text/html; charset=UTF-8,200,OK,Indexierbar,,TINO SCHADE | Speaker @ CAMPIXX,31,327,Nachdem Tino Schade zwei Jahre Berufserfahrung als Assistent der Geschäftsführung in einer Unternehmensberatung mit dem Schwerpunkt Change Managemen,148,1038,,,TINO SCHADE,11,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/tino-schade/,,,,,,766784,122895,122895,"37,778",,277,90,"3,078","48,255",Schwer,"0,308",2,2,1,6,2,0,"0,100",69,35,0,12,12,0,,,,,4a5af84fd3354ab58017c2a745bbcd2,"1,134","Thu, 30 May 2024 17:06:20 GMT",,,,de-DE,1.1,0,117,"0,00%",26,36,"2779,004","5916,060","10087,010","17833,424","2722,000","0,000",1176218,4816,116,2731859,155609,2,382313,14,40111,2,1566368,66,356330,21,0,0,231128,11,1465152,34,,,,,,,1239,0,0,0,0,0,0,1390,310,940,0,937,0,,0,310,0,,,100,100,,,,https://www.campixx.de/speaker/tino-schade/,2024-05-30 19:59:03
https://www.campixx.de/verzeichnis/contentking/,text/html; charset=UTF-8,200,OK,Indexierbar,,Contentking | Content-Marketing Agentur | CAMPIXX,49,462,"Wir sind eine inhabergeführte SEO und Content Marketing Agentur mit Sitz am Bodensee. Unser 10-köpfiges Team betreut mittelständische Kunden und große Konzerne in der DACH-Region sowohl in strategischen, als auch operativen Belangen. Unsere Kunden profitieren von unserer mehr als 20-jährigen Erfahrung in Online Marketing, insbesondere in der Suchmaschinenoptimierung. Um die täglichen Prozesse in der Zusammenarbeit",417,2762,,,Contentking,11,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/contentking/,,,,,,795476,128834,128834,"39,604",,350,122,"2,869","44,633",Schwer,"0,388",3,2,1,9,5,0,"0,250",74,38,0,9,8,0,,,,,c1f048dbdf037b0e96a7f529afb34d5,"3,131","Thu, 30 May 2024 17:10:05 GMT",,,,de-DE,1.1,0,117,"0,00%",89,37,"3593,003","6408,243","14221,713","18702,182","1451,000","0,001",1020012,6109,168,3050230,160800,2,319860,46,44333,4,1666164,74,623199,28,0,0,235874,14,1753150,77,,,,,,,2059,0,0,0,0,0,300,2700,0,900,0,0,0,,0,0,150,,,100,0,,,,https://www.campixx.de/verzeichnis/contentking/,2024-05-30 20:18:56
